Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel,Revenue
11690,140,2685,2024-10-17,5,136.64,In-Store,136.64
11691,173,2157,2023-05-02,4,159.08,In-Store,159.08
11692,114,2008,2024-08-13,4,195.54,In-Store,195.54
11693,168,2345,2024-05-24,4,152.68,In-Store,152.68
11694,146,2040,2024-10-26,5,26.18,Online,26.18
11695,159,2389,2023-12-14,1,49.51,Online,49.51
11696,104,2700,2025-11-13,1,65.84,Online,65.84
11697,139,2667,2024-04-15,2,168.34,Online,168.34
11698,172,2906,2023-10-09,5,232.96,In-Store,232.96
11699,179,2311,2023-03-08,1,37.7,Online,37.7
11700,187,2363,2024-05-28,3,149.8,Online,149.8
11701,196,2145,2025-10-01,1,168.41,In-Store,168.41
11702,108,2161,2025-04-18,4,61.68,Online,61.68
11703,192,2617,2024-12-14,3,53.05,In-Store,53.05
11704,191,2730,2023-06-16,2,217.51,Online,217.51
11705,122,2454,2023-07-27,4,167.31,In-Store,167.31
11706,130,2906,2025-02-06,4,190.21,Online,190.21
11707,181,2371,2025-09-20,2,175.0,Online,175.0
11708,189,2677,2025-12-12,3,60.42,Online,60.42
11709,165,2839,2025-05-21,2,240.59,In-Store,240.59
11710,143,2137,2023-11-14,2,39.04,In-Store,39.04
11711,134,2693,2024-09-22,3,99.74,Online,99.74
11712,171,2861,2025-10-25,5,104.99,Online,104.99
11713,188,2603,2023-09-14,1,20.04,Online,20.04
11714,148,2492,2024-07-10,4,139.42,In-Store,139.42
11715,149,2194,2023-12-19,5,198.31,In-Store,198.31
11716,134,2719,2023-07-05,3,99.74,Online,99.74
11717,138,2083,2023-06-04,2,185.66,In-Store,185.66
11718,155,2249,2025-12-19,3,219.88,Online,219.88
11719,137,2121,2024-07-12,1,67.81,In-Store,67.81
11720,113,2306,2025-04-20,3,56.15,Online,56.15
11721,114,2419,2025-09-24,2,195.54,Online,195.54
11722,106,2737,2024-11-12,5,117.81,Online,117.81
11723,145,2418,2025-10-26,5,62.85,In-Store,62.85
11724,117,2377,2022-11-12,2,156.19,In-Store,156.19
11725,161,2903,2024-01-02,1,177.18,In-Store,177.18
11726,170,2553,2025-09-15,2,59.02,Online,59.02
11727,162,2305,2023-05-26,5,55.58,Online,55.58
11728,129,2245,2025-08-31,4,216.59,Online,216.59
11729,153,2210,2025-11-23,5,55.98,Online,55.98
11730,115,2867,2024-05-27,3,101.23,Online,101.23
11731,114,2540,2023-09-01,4,195.54,In-Store,195.54
11732,165,2365,2024-04-12,4,240.59,In-Store,240.59
11733,105,2676,2025-07-25,3,57.72,In-Store,57.72
11734,147,2782,2024-10-21,4,133.4,Online,133.4
11735,186,2815,2024-06-19,2,28.06,In-Store,28.06
11736,144,2283,2025-03-02,4,15.05,Online,15.05
11737,137,2588,2024-09-02,3,67.81,In-Store,67.81
11738,186,2789,2025-01-28,1,28.06,In-Store,28.06
11739,153,2678,2025-10-23,1,55.98,Online,55.98
11740,105,2168,2025-06-20,4,57.72,In-Store,57.72
11741,188,2842,2024-05-14,3,20.04,Online,20.04
11742,198,2595,2025-10-04,2,105.92,Online,105.92
11743,166,2195,2025-12-13,3,152.81,Online,152.81
11744,190,2058,2025-05-26,1,197.23,Online,197.23
11745,119,2442,2024-10-23,3,212.28,Online,212.28
11746,116,2171,2025-10-24,1,98.84,Online,98.84
11747,113,2518,2025-09-28,3,56.15,Online,56.15
11748,168,2227,2023-12-07,5,152.68,Online,152.68
11749,149,2966,2025-05-09,2,198.31,In-Store,198.31
11750,113,2275,2025-07-18,5,56.15,In-Store,56.15
11751,132,2568,2025-08-11,2,243.25,In-Store,243.25
11752,188,2774,2025-05-04,4,20.04,Online,20.04
11753,160,2113,2023-08-28,5,232.36,Online,232.36
11754,196,2192,2025-10-07,2,168.41,Online,168.41
11755,127,2183,2024-07-08,4,200.1,Online,200.1
11756,178,2788,2025-09-06,5,81.85,Online,81.85
11757,141,2742,2023-03-21,4,232.94,In-Store,232.94
11758,118,2473,2025-07-12,2,120.94,In-Store,120.94
11759,101,2294,2025-01-29,4,187.97,Online,187.97
11760,125,2522,2024-01-21,2,62.64,Online,62.64
11761,133,2275,2025-11-19,1,212.0,In-Store,212.0
11762,183,2925,2025-12-24,2,209.04,Online,209.04
11763,176,2387,2024-12-15,4,78.4,In-Store,78.4
11764,142,2870,2024-08-01,1,248.84,Online,248.84
11765,148,2116,2025-07-09,3,139.42,In-Store,139.42
11766,189,2913,2023-09-26,4,60.42,In-Store,60.42
11767,174,2889,2025-11-14,2,139.03,In-Store,139.03
11768,161,2754,2025-04-15,3,177.18,In-Store,177.18
11769,144,2269,2023-08-10,2,15.05,In-Store,15.05
11770,198,2896,2025-06-21,1,105.92,In-Store,105.92
11771,165,2394,2022-12-30,2,240.59,Online,240.59
11772,176,2645,2025-12-02,1,78.4,In-Store,78.4
11773,113,2616,2025-01-03,2,56.15,Online,56.15
11774,185,2441,2025-03-23,4,142.4,Online,142.4
11775,121,2589,2025-03-18,2,60.64,In-Store,60.64
11776,138,2502,2024-10-23,1,185.66,In-Store,185.66
11777,122,2741,2025-11-01,5,167.31,In-Store,167.31
11778,159,2106,2025-11-23,1,49.51,Online,49.51
11779,197,2490,2025-02-11,2,217.44,Online,217.44
11780,154,2882,2025-06-23,3,111.25,Online,111.25
11781,115,2833,2023-08-07,1,101.23,Online,101.23
11782,168,2185,2025-11-16,1,152.68,Online,152.68
11783,102,2358,2025-01-29,2,186.75,Online,186.75
11784,159,2303,2024-10-29,5,49.51,In-Store,49.51
11785,197,2454,2025-02-10,4,217.44,In-Store,217.44
11786,156,2994,2024-12-03,3,22.14,In-Store,22.14
11787,112,2693,2025-05-27,5,80.36,In-Store,80.36
11788,101,2733,2023-04-02,4,187.97,Online,187.97
11789,181,2151,2025-05-29,3,175.0,In-Store,175.0
11790,193,2407,2025-10-20,1,74.03,Online,74.03
11791,131,2631,2023-10-14,3,114.34,In-Store,114.34
11792,138,2980,2025-07-24,2,185.66,Online,185.66
11793,161,2101,2024-03-19,3,177.18,In-Store,177.18
11794,164,2244,2024-02-26,4,22.03,In-Store,22.03
11795,141,2565,2023-03-05,3,232.94,In-Store,232.94
11796,115,2537,2025-12-12,4,101.23,Online,101.23
11797,115,2815,2024-03-03,1,101.23,In-Store,101.23
11798,103,2194,2023-12-18,4,111.26,Online,111.26
11799,179,2162,2024-09-27,1,37.7,In-Store,37.7
11800,165,2144,2024-02-09,4,240.59,In-Store,240.59
11801,130,2033,2025-01-04,3,190.21,In-Store,190.21
11802,163,2719,2025-06-06,3,186.58,In-Store,186.58
11803,140,2313,2022-07-16,1,136.64,Online,136.64
11804,167,2830,2023-05-27,4,235.98,In-Store,235.98
11805,178,2184,2023-04-14,2,81.85,In-Store,81.85
11806,197,2042,2025-12-13,3,217.44,In-Store,217.44
11807,117,2446,2023-06-20,1,156.19,Online,156.19
11808,120,2111,2025-11-09,2,203.21,Online,203.21
11809,200,2701,2023-07-02,3,241.01,Online,241.01
11810,196,2062,2025-11-11,3,168.41,In-Store,168.41
11811,124,2033,2024-10-28,4,112.82,In-Store,112.82
11812,172,2820,2023-06-28,4,232.96,Online,232.96
11813,158,2618,2025-02-15,4,126.55,In-Store,126.55
11814,163,2991,2025-02-07,1,186.58,In-Store,186.58
11815,118,2143,2024-01-22,3,120.94,Online,120.94
11816,165,2690,2025-08-09,3,240.59,Online,240.59
11817,152,2898,2023-07-05,2,106.63,In-Store,106.63
11818,200,2460,2024-06-21,5,241.01,Online,241.01
11819,167,2471,2024-06-06,4,235.98,Online,235.98
11820,188,2419,2024-07-20,5,20.04,Online,20.04
11821,158,2866,2024-06-05,1,126.55,Online,126.55
11822,138,2159,2024-05-04,2,185.66,In-Store,185.66
11823,110,2389,2025-07-31,2,73.49,Online,73.49
11824,173,2092,2024-12-01,5,159.08,In-Store,159.08
11825,111,2144,2023-11-24,1,243.55,In-Store,243.55
11826,196,2117,2025-06-07,4,168.41,Online,168.41
11827,109,2008,2025-11-07,3,101.18,Online,101.18
11828,173,2574,2025-08-16,4,159.08,In-Store,159.08
11829,171,2052,2023-05-03,5,104.99,Online,104.99
11830,170,2603,2025-03-18,4,59.02,Online,59.02
11831,191,2940,2025-04-25,4,217.51,In-Store,217.51
11832,192,2370,2025-10-11,5,53.05,Online,53.05
11833,122,2428,2023-12-31,4,167.31,Online,167.31
11834,137,2298,2024-10-02,3,67.81,In-Store,67.81
11835,177,2743,2025-01-16,4,246.12,In-Store,246.12
11836,138,2700,2025-05-07,5,185.66,Online,185.66
11837,195,2564,2024-12-21,1,93.92,In-Store,93.92
11838,148,2655,2025-01-26,5,139.42,In-Store,139.42
11839,148,2066,2025-08-19,2,139.42,In-Store,139.42
11840,174,2107,2023-03-15,5,139.03,In-Store,139.03
11841,124,2584,2024-05-26,5,112.82,Online,112.82
11842,137,2289,2024-10-31,4,67.81,Online,67.81
11843,188,2033,2025-07-08,2,20.04,In-Store,20.04
11844,134,2993,2024-10-22,5,99.74,Online,99.74
11845,172,2843,2024-01-25,2,232.96,In-Store,232.96
11846,189,2359,2025-04-23,2,60.42,In-Store,60.42
11847,184,2105,2024-04-20,3,195.07,In-Store,195.07
11848,102,2565,2025-11-02,5,186.75,Online,186.75
11849,160,2651,2025-06-03,1,232.36,In-Store,232.36
11850,153,2147,2025-06-12,2,55.98,Online,55.98
11851,154,2951,2023-11-07,3,111.25,In-Store,111.25
11852,198,2905,2025-06-05,4,105.92,In-Store,105.92
11853,166,2950,2023-08-11,1,152.81,In-Store,152.81
11854,151,2482,2024-04-22,3,108.66,In-Store,108.66
11855,159,2644,2024-06-03,5,49.51,Online,49.51
11856,154,2916,2025-08-17,5,111.25,In-Store,111.25
11857,154,2032,2024-04-06,5,111.25,In-Store,111.25
11858,163,2293,2025-09-15,5,186.58,In-Store,186.58
11859,123,2805,2023-09-29,3,73.57,In-Store,73.57
11860,140,2337,2024-05-29,1,136.64,Online,136.64
11861,172,2351,2024-08-05,1,232.96,In-Store,232.96
11862,131,2053,2024-12-07,4,114.34,Online,114.34
11863,111,2626,2023-11-25,3,243.55,In-Store,243.55
11864,175,2573,2023-05-31,5,233.98,Online,233.98
11865,131,2149,2025-02-15,1,114.34,Online,114.34
11866,174,2177,2025-08-06,1,139.03,Online,139.03
11867,153,2851,2025-08-16,5,55.98,Online,55.98
11868,107,2016,2023-12-23,4,177.55,In-Store,177.55
11869,194,2937,2025-01-27,1,216.06,Online,216.06
11870,103,2791,2025-07-20,2,111.26,In-Store,111.26
11871,122,2173,2024-10-24,5,167.31,Online,167.31
11872,181,2530,2025-07-01,5,175.0,Online,175.0
11873,135,2947,2025-01-22,2,87.8,Online,87.8
11874,111,2722,2025-12-23,1,243.55,Online,243.55
11875,200,2703,2024-12-11,2,241.01,Online,241.01
11876,139,2868,2025-05-12,3,168.34,Online,168.34
11877,151,2704,2022-08-24,1,108.66,Online,108.66
11878,160,2786,2025-01-09,5,232.36,Online,232.36
11879,168,2816,2024-10-30,2,152.68,Online,152.68
11880,139,2404,2022-09-10,2,168.34,Online,168.34
11881,179,2569,2025-01-17,2,37.7,Online,37.7
11882,198,2238,2024-11-16,1,105.92,Online,105.92
11883,198,2566,2023-11-25,2,105.92,In-Store,105.92
11884,119,2367,2024-08-17,2,212.28,Online,212.28
11885,119,2624,2023-01-23,5,212.28,In-Store,212.28
11886,199,2121,2025-04-20,2,37.68,Online,37.68
11887,107,2523,2023-09-13,2,177.55,In-Store,177.55
11888,157,2694,2025-10-14,1,232.33,Online,232.33
11889,122,2309,2024-12-15,4,167.31,In-Store,167.31
11890,111,2334,2025-12-10,3,243.55,In-Store,243.55
11891,182,2724,2023-01-23,1,227.28,Online,227.28
11892,192,2171,2025-12-12,1,53.05,Online,53.05
11893,128,2995,2025-08-15,4,101.59,In-Store,101.59
11894,129,2502,2025-10-01,2,216.59,Online,216.59
11895,102,2352,2024-06-25,3,186.75,Online,186.75
11896,197,2555,2024-02-01,2,217.44,In-Store,217.44
11897,106,2675,2022-08-26,3,117.81,Online,117.81
11898,174,2158,2024-07-22,3,139.03,In-Store,139.03
11899,112,2526,2024-07-20,4,80.36,Online,80.36
11900,166,2419,2024-05-14,4,152.81,Online,152.81
11901,177,2566,2025-09-06,5,246.12,In-Store,246.12
11902,102,2703,2022-11-05,2,186.75,In-Store,186.75
11903,145,2239,2023-08-31,5,62.85,Online,62.85
11904,132,2022,2023-01-05,3,243.25,Online,243.25
11905,157,2149,2024-08-06,5,232.33,Online,232.33
11906,191,2903,2025-02-01,5,217.51,Online,217.51
11907,177,2527,2025-09-18,2,246.12,In-Store,246.12
11908,148,2874,2025-07-03,5,139.42,Online,139.42
11909,151,2491,2023-09-22,2,108.66,Online,108.66
11910,173,2072,2024-04-21,4,159.08,Online,159.08
11911,146,2602,2023-04-06,3,26.18,Online,26.18
11912,148,2425,2024-03-05,3,139.42,Online,139.42
11913,187,2187,2025-10-03,2,149.8,Online,149.8
11914,102,2997,2025-11-08,3,186.75,Online,186.75
11915,200,2742,2024-11-30,4,241.01,Online,241.01
11916,178,2672,2025-05-02,2,81.85,Online,81.85
11917,176,2571,2024-09-06,1,78.4,Online,78.4
11918,113,2187,2023-04-27,1,56.15,In-Store,56.15
11919,154,2936,2025-05-13,5,111.25,In-Store,111.25
11920,125,2211,2025-05-14,3,62.64,Online,62.64
11921,156,2086,2024-04-17,2,22.14,In-Store,22.14
11922,148,2622,2025-08-12,1,139.42,Online,139.42
11923,188,2005,2024-08-26,4,20.04,In-Store,20.04
11924,103,2245,2025-10-08,1,111.26,Online,111.26
11925,127,2104,2025-10-05,4,200.1,In-Store,200.1
11926,165,2499,2025-09-21,4,240.59,Online,240.59
11927,196,2185,2025-11-26,1,168.41,Online,168.41
11928,107,2781,2024-11-17,1,177.55,In-Store,177.55
11929,153,2361,2025-01-19,5,55.98,In-Store,55.98
11930,163,2265,2024-09-30,2,186.58,In-Store,186.58
11931,174,2013,2025-08-26,2,139.03,Online,139.03
11932,138,2160,2024-11-22,2,185.66,Online,185.66
11933,124,2794,2025-11-25,5,112.82,In-Store,112.82
11934,192,2089,2022-10-10,4,53.05,In-Store,53.05
11935,103,2106,2025-02-16,1,111.26,In-Store,111.26
11936,160,2182,2025-04-30,1,232.36,In-Store,232.36
11937,157,2623,2023-08-27,1,232.33,In-Store,232.33
11938,196,2585,2022-06-27,1,168.41,In-Store,168.41
11939,166,2330,2022-08-20,4,152.81,In-Store,152.81
11940,105,2343,2023-12-30,1,57.72,In-Store,57.72
11941,200,2355,2025-11-04,3,241.01,Online,241.01
11942,149,2789,2025-01-18,3,198.31,In-Store,198.31
11943,137,2453,2025-01-10,4,67.81,Online,67.81
11944,145,2634,2023-08-28,4,62.85,In-Store,62.85
11945,156,2415,2025-07-15,4,22.14,In-Store,22.14
11946,102,2689,2022-10-15,1,186.75,Online,186.75
11947,140,2044,2025-01-10,4,136.64,In-Store,136.64
11948,136,2116,2024-04-10,3,220.89,Online,220.89
11949,193,2882,2024-11-29,5,74.03,Online,74.03
11950,111,2993,2024-06-25,3,243.55,Online,243.55
11951,141,2472,2024-05-21,4,232.94,Online,232.94
11952,185,2954,2024-11-24,2,142.4,In-Store,142.4
11953,151,2169,2025-06-28,5,108.66,In-Store,108.66
11954,165,2228,2024-02-10,2,240.59,Online,240.59
11955,199,2456,2025-12-08,1,37.68,Online,37.68
11956,169,2272,2025-10-23,5,167.77,Online,167.77
11957,141,2703,2023-07-08,1,232.94,In-Store,232.94
11958,125,2711,2024-06-21,1,62.64,Online,62.64
11959,162,2375,2023-07-03,2,55.58,In-Store,55.58
11960,179,2042,2023-12-18,4,37.7,Online,37.7
11961,187,2385,2025-01-03,5,149.8,Online,149.8
11962,118,2727,2024-04-15,5,120.94,Online,120.94
11963,114,2468,2025-02-14,1,195.54,Online,195.54
11964,110,2326,2025-05-31,1,73.49,In-Store,73.49
11965,150,2956,2024-07-06,1,33.26,Online,33.26
11966,102,2555,2025-04-03,4,186.75,In-Store,186.75
11967,189,2607,2025-10-25,4,60.42,Online,60.42
11968,102,2981,2022-08-06,4,186.75,Online,186.75
11969,152,2312,2024-10-11,3,106.63,In-Store,106.63
11970,154,2551,2025-01-24,5,111.25,In-Store,111.25
11971,165,2660,2024-11-26,5,240.59,In-Store,240.59
11972,136,2721,2024-12-30,1,220.89,Online,220.89
11973,195,2059,2025-11-13,3,93.92,Online,93.92
11974,194,2675,2024-07-11,5,216.06,Online,216.06
11975,119,2263,2024-05-15,3,212.28,Online,212.28
11976,139,2542,2023-09-17,5,168.34,Online,168.34
11977,124,2456,2023-02-13,1,112.82,Online,112.82
11978,167,2989,2025-09-30,3,235.98,In-Store,235.98
11979,173,2739,2024-09-19,4,159.08,In-Store,159.08
11980,184,2005,2025-09-20,4,195.07,In-Store,195.07
11981,134,2577,2024-04-30,5,99.74,In-Store,99.74
11982,151,2458,2024-02-29,3,108.66,In-Store,108.66
11983,144,2212,2023-02-20,1,15.05,In-Store,15.05
11984,160,2839,2024-09-15,5,232.36,Online,232.36
11985,147,2523,2023-08-07,4,133.4,In-Store,133.4
11986,188,2069,2024-06-03,3,20.04,Online,20.04
11987,193,2529,2025-02-26,4,74.03,Online,74.03
11988,179,2034,2023-07-31,2,37.7,Online,37.7
11989,200,2313,2025-07-31,1,241.01,In-Store,241.01
11990,182,2260,2024-03-13,2,227.28,In-Store,227.28
11991,172,2322,2024-07-24,5,232.96,Online,232.96
11992,191,2994,2025-07-15,4,217.51,Online,217.51
11993,102,2827,2024-03-22,2,186.75,Online,186.75
11994,176,2894,2023-10-01,5,78.4,In-Store,78.4
11995,184,2061,2025-11-17,5,195.07,Online,195.07
11996,165,2006,2025-04-01,3,240.59,In-Store,240.59
11997,148,2232,2023-08-28,3,139.42,In-Store,139.42
11998,141,2837,2024-12-08,4,232.94,Online,232.94
11999,176,2565,2023-11-16,2,78.4,In-Store,78.4
12000,185,2999,2025-08-22,1,142.4,Online,142.4
12001,142,2144,2025-10-07,3,248.84,Online,248.84
12002,181,2339,2025-10-15,2,175.0,In-Store,175.0
12003,126,2265,2025-11-23,4,191.39,Online,191.39
12004,158,2124,2025-06-01,5,126.55,In-Store,126.55
12005,145,2446,2024-11-01,3,62.85,In-Store,62.85
12006,114,2993,2024-03-03,2,195.54,In-Store,195.54
12007,174,2714,2024-03-01,5,139.03,Online,139.03
12008,190,2682,2025-06-21,4,197.23,In-Store,197.23
12009,105,2233,2023-06-03,2,57.72,Online,57.72
12010,143,2194,2025-04-23,5,39.04,In-Store,39.04
12011,152,2771,2025-04-03,4,106.63,In-Store,106.63
12012,138,2424,2024-04-02,2,185.66,In-Store,185.66
12013,110,2530,2024-12-17,3,73.49,Online,73.49
12014,161,2032,2024-06-13,3,177.18,Online,177.18
12015,200,2157,2024-10-01,2,241.01,Online,241.01
12016,167,2003,2023-08-26,4,235.98,In-Store,235.98
12017,153,2468,2024-03-04,2,55.98,In-Store,55.98
12018,177,2233,2023-01-07,1,246.12,In-Store,246.12
12019,164,2217,2025-11-21,2,22.03,Online,22.03
12020,135,2489,2024-10-11,4,87.8,Online,87.8
12021,114,2203,2025-04-07,3,195.54,Online,195.54
12022,189,2288,2025-04-03,2,60.42,In-Store,60.42
12023,169,2384,2025-01-21,5,167.77,In-Store,167.77
12024,139,2649,2023-01-27,2,168.34,Online,168.34
12025,197,2888,2025-01-05,4,217.44,Online,217.44
12026,176,2966,2024-12-03,3,78.4,In-Store,78.4
12027,166,2236,2025-05-10,3,152.81,Online,152.81
12028,185,2991,2024-07-03,2,142.4,In-Store,142.4
12029,122,2351,2024-03-15,2,167.31,Online,167.31
12030,164,2933,2023-06-28,1,22.03,In-Store,22.03
12031,112,2609,2025-06-20,3,80.36,In-Store,80.36
12032,183,2757,2023-12-29,5,209.04,In-Store,209.04
12033,155,2717,2025-08-05,3,219.88,Online,219.88
12034,188,2344,2024-03-24,5,20.04,In-Store,20.04
12035,124,2189,2024-08-01,3,112.82,In-Store,112.82
12036,193,2613,2024-08-28,5,74.03,Online,74.03
12037,171,2521,2025-12-13,3,104.99,Online,104.99
12038,178,2527,2023-07-25,5,81.85,Online,81.85
12039,140,2018,2023-10-21,4,136.64,In-Store,136.64
12040,178,2202,2025-08-10,5,81.85,Online,81.85
12041,177,2469,2025-03-29,4,246.12,In-Store,246.12
12042,168,2377,2023-09-22,5,152.68,In-Store,152.68
12043,152,2726,2025-01-09,3,106.63,In-Store,106.63
12044,122,2279,2025-02-28,3,167.31,Online,167.31
12045,104,2424,2025-08-12,5,65.84,In-Store,65.84
12046,117,2943,2024-08-31,5,156.19,Online,156.19
12047,121,2504,2025-05-11,2,60.64,Online,60.64
12048,122,2664,2022-09-04,4,167.31,In-Store,167.31
12049,145,2867,2024-01-29,3,62.85,In-Store,62.85
12050,173,2584,2022-12-11,5,159.08,Online,159.08
12051,140,2923,2025-03-08,4,136.64,Online,136.64
12052,112,2942,2025-11-27,2,80.36,Online,80.36
12053,119,2015,2025-02-16,4,212.28,Online,212.28
12054,168,2330,2023-12-09,3,152.68,Online,152.68
12055,137,2236,2024-12-14,1,67.81,Online,67.81
12056,191,2590,2024-10-30,3,217.51,In-Store,217.51
12057,124,2729,2025-04-01,2,112.82,In-Store,112.82
12058,105,2972,2024-11-22,4,57.72,Online,57.72
12059,102,2945,2024-05-22,2,186.75,Online,186.75
12060,136,2723,2024-09-27,3,220.89,In-Store,220.89
12061,128,2285,2022-07-19,4,101.59,In-Store,101.59
12062,196,2184,2025-09-25,4,168.41,Online,168.41
12063,197,2065,2023-01-03,4,217.44,In-Store,217.44
12064,135,2394,2023-07-13,4,87.8,In-Store,87.8
12065,148,2094,2025-10-08,1,139.42,Online,139.42
12066,147,2834,2025-07-28,1,133.4,In-Store,133.4
12067,199,2915,2022-12-23,4,37.68,In-Store,37.68
12068,181,2003,2023-02-12,4,175.0,Online,175.0
12069,160,2666,2025-10-22,3,232.36,In-Store,232.36
12070,105,2907,2023-06-30,3,57.72,Online,57.72
12071,153,2948,2024-08-01,1,55.98,Online,55.98
12072,187,2383,2024-10-21,1,149.8,Online,149.8
12073,143,2310,2024-03-10,1,39.04,In-Store,39.04
12074,189,2941,2023-07-17,1,60.42,In-Store,60.42
12075,195,2322,2022-04-28,2,93.92,In-Store,93.92
12076,187,2621,2024-03-18,5,149.8,In-Store,149.8
12077,175,2526,2025-11-29,5,233.98,Online,233.98
12078,106,2068,2025-04-18,2,117.81,Online,117.81
12079,115,2087,2023-12-22,1,101.23,In-Store,101.23
12080,158,2742,2022-11-01,3,126.55,In-Store,126.55
12081,174,2619,2024-11-26,3,139.03,Online,139.03
12082,174,2148,2024-10-18,5,139.03,In-Store,139.03
12083,153,2142,2025-07-27,5,55.98,In-Store,55.98
12084,109,2659,2024-10-20,3,101.18,Online,101.18
12085,151,2970,2023-11-08,1,108.66,Online,108.66
12086,126,2683,2025-04-10,1,191.39,In-Store,191.39
12087,192,2402,2025-09-15,3,53.05,Online,53.05
12088,153,2786,2025-01-26,4,55.98,Online,55.98
12089,117,2936,2025-11-08,4,156.19,Online,156.19
12090,112,2867,2025-02-10,2,80.36,Online,80.36
12091,177,2471,2025-10-16,5,246.12,In-Store,246.12
12092,127,2425,2023-11-13,3,200.1,In-Store,200.1
12093,193,2013,2024-11-19,5,74.03,In-Store,74.03
12094,130,2417,2025-08-22,5,190.21,In-Store,190.21
12095,186,2831,2025-09-18,3,28.06,In-Store,28.06
12096,193,2917,2025-06-17,2,74.03,In-Store,74.03
12097,125,2522,2025-11-08,5,62.64,Online,62.64
12098,120,2487,2024-01-11,1,203.21,In-Store,203.21
12099,157,2052,2023-12-27,4,232.33,In-Store,232.33
12100,169,2481,2025-09-06,4,167.77,Online,167.77
12101,103,2965,2025-04-02,4,111.26,In-Store,111.26
12102,119,2939,2022-03-14,4,212.28,In-Store,212.28
12103,177,2509,2025-10-31,1,246.12,Online,246.12
12104,115,2199,2025-02-09,5,101.23,Online,101.23
12105,112,2233,2024-03-19,5,80.36,Online,80.36
12106,134,2561,2024-01-06,1,99.74,In-Store,99.74
12107,127,2317,2025-12-17,2,200.1,Online,200.1
12108,151,2538,2024-01-16,3,108.66,In-Store,108.66
12109,190,2547,2025-09-30,1,197.23,Online,197.23
12110,117,2900,2025-02-12,3,156.19,In-Store,156.19
12111,174,2254,2025-10-11,4,139.03,In-Store,139.03
12112,130,2771,2025-05-29,1,190.21,In-Store,190.21
12113,162,2682,2025-03-03,3,55.58,In-Store,55.58
12114,151,2014,2025-10-15,4,108.66,Online,108.66
12115,152,2611,2024-12-06,3,106.63,Online,106.63
12116,130,2654,2025-11-08,2,190.21,Online,190.21
12117,193,2491,2023-05-20,1,74.03,In-Store,74.03
12118,162,2038,2024-06-30,4,55.58,Online,55.58
12119,176,2769,2025-12-29,2,78.4,In-Store,78.4
12120,195,2581,2024-06-26,3,93.92,Online,93.92
12121,119,2803,2025-05-21,1,212.28,Online,212.28
12122,199,2912,2023-12-15,3,37.68,In-Store,37.68
12123,115,2601,2024-05-16,5,101.23,In-Store,101.23
12124,115,2234,2025-01-10,3,101.23,In-Store,101.23
12125,136,2524,2024-04-24,2,220.89,In-Store,220.89
12126,200,2753,2024-01-05,3,241.01,Online,241.01
12127,141,2712,2025-08-09,4,232.94,In-Store,232.94
12128,168,2458,2023-11-27,4,152.68,In-Store,152.68
12129,169,2202,2025-04-01,3,167.77,In-Store,167.77
12130,187,2652,2024-03-10,4,149.8,In-Store,149.8
12131,170,2127,2025-09-09,3,59.02,Online,59.02
12132,186,2008,2025-03-20,1,28.06,Online,28.06
12133,200,2691,2023-09-30,3,241.01,In-Store,241.01
12134,135,2408,2025-05-17,4,87.8,Online,87.8
12135,195,2096,2023-12-08,4,93.92,In-Store,93.92
12136,177,2427,2025-11-05,2,246.12,Online,246.12
12137,163,2233,2025-05-18,5,186.58,Online,186.58
12138,119,2675,2025-07-01,3,212.28,In-Store,212.28
12139,183,2280,2024-12-26,2,209.04,Online,209.04
12140,152,2959,2025-10-03,4,106.63,In-Store,106.63
12141,118,2102,2024-01-22,5,120.94,Online,120.94
12142,129,2225,2024-12-05,1,216.59,Online,216.59
12143,138,2423,2025-10-27,5,185.66,In-Store,185.66
12144,192,2447,2024-09-08,1,53.05,In-Store,53.05
12145,145,2518,2023-04-07,1,62.85,In-Store,62.85
12146,156,2017,2025-06-12,1,22.14,In-Store,22.14
12147,175,2454,2024-11-26,1,233.98,Online,233.98
12148,133,2695,2024-02-28,2,212.0,In-Store,212.0
12149,181,2214,2025-07-09,3,175.0,In-Store,175.0
12150,194,2647,2024-07-07,2,216.06,In-Store,216.06
12151,176,2406,2023-12-12,2,78.4,In-Store,78.4
12152,173,2817,2024-12-30,2,159.08,In-Store,159.08
12153,134,2165,2023-11-18,5,99.74,In-Store,99.74
12154,128,2277,2024-11-13,1,101.59,In-Store,101.59
12155,140,2638,2024-07-17,4,136.64,Online,136.64
12156,118,2390,2023-01-25,3,120.94,Online,120.94
12157,128,2707,2025-08-18,3,101.59,Online,101.59
12158,146,2083,2023-03-16,4,26.18,Online,26.18
12159,182,2106,2025-02-12,3,227.28,In-Store,227.28
12160,114,2470,2022-12-18,1,195.54,In-Store,195.54
12161,131,2752,2025-06-30,4,114.34,Online,114.34
12162,175,2268,2025-02-28,2,233.98,Online,233.98
12163,181,2999,2025-02-19,3,175.0,Online,175.0
12164,112,2552,2024-04-20,5,80.36,Online,80.36
12165,138,2753,2024-05-16,1,185.66,Online,185.66
12166,131,2987,2025-11-19,1,114.34,In-Store,114.34
12167,186,2093,2022-07-23,2,28.06,Online,28.06
12168,170,2406,2025-10-27,2,59.02,Online,59.02
12169,133,2782,2024-12-25,3,212.0,In-Store,212.0
12170,193,2760,2024-02-06,1,74.03,In-Store,74.03
